kicker_player_id,kicker_player_name,season,posteam,made,att,xp_pct,league_xp_pct,below_avg,season_label
00-0025565,N.Folk,2023,TEN,28,30,0.9333333333333333,0.9589392643284859,True,2023---
00-0025565,N.Folk,2024,TEN,25,25,1.0,0.9580983078162773,False,2024
,,,,,,,,,
00-0025580,M.Crosby,2007,GB,48,48,1.0,0.9856175972927242,False,2007
00-0025580,M.Crosby,2008,GB,46,46,1.0,0.9915254237288136,False,2008
00-0025580,M.Crosby,2009,GB,48,49,0.9795918367346939,0.9814658803706824,True,2009---
00-0025580,M.Crosby,2010,GB,46,46,1.0,0.9884963023829088,False,2010
00-0025580,M.Crosby,2011,GB,68,69,0.9855072463768116,0.9942004971002486,True,2011---
00-0025580,M.Crosby,2012,GB,50,50,1.0,0.9935327405012127,False,2012
00-0025580,M.Crosby,2013,GB,42,42,1.0,0.9960536700868192,False,2013
00-0025580,M.Crosby,2014,GB,53,55,0.9636363636363636,0.9926888708367181,True,2014---
00-0025580,M.Crosby,2015,GB,36,36,1.0,0.9416598192276089,False,2015
00-0025580,M.Crosby,2016,GB,44,47,0.9361702127659575,0.9364016736401674,True,2016---
00-0025580,M.Crosby,2017,GB,33,35,0.9428571428571428,0.9400352733686067,False,2017
00-0025580,M.Crosby,2018,GB,34,36,0.9444444444444444,0.9425101214574899,False,2018
00-0025580,M.Crosby,2019,GB,40,41,0.975609756097561,0.9388429752066115,False,2019
00-0025580,M.Crosby,2020,GB,59,63,0.9365079365079365,0.929745889387145,False,2020
00-0025580,M.Crosby,2021,GB,49,51,0.9607843137254902,0.933969769291965,False,2021
00-0025580,M.Crosby,2022,GB,37,39,0.9487179487179487,0.9460825610783488,False,2022
00-0025580,M.Crosby,2023,NYG,6,7,0.8571428571428571,0.9589392643284859,True,2023---
,,,,,,,,,
00-0025681,R.Schmitt,2009,SF,2,2,1.0,0.9814658803706824,False,2009
,,,,,,,,,
00-0025824,G.Hartley,2008,NO,28,28,1.0,0.9915254237288136,False,2008
00-0025824,G.Hartley,2009,NO,10,11,0.9090909090909091,0.9814658803706824,True,2009---
00-0025824,G.Hartley,2010,NO,40,40,1.0,0.9884963023829088,False,2010
00-0025824,G.Hartley,2012,NO,57,57,1.0,0.9935327405012127,False,2012
00-0025824,G.Hartley,2013,NO,41,41,1.0,0.9960536700868192,False,2013
00-0025824,G.Hartley,2014,CLE,2,2,1.0,0.9926888708367181,False,2014
,,,,,,,,,
00-0025944,S.Hauschka,2009,BAL,27,28,0.9642857142857143,0.9814658803706824,True,2009---
00-0025944,S.Hauschka,2010,DEN,10,10,1.0,0.9884963023829088,False,2010
00-0025944,S.Hauschka,2011,SEA,34,34,1.0,0.9942004971002486,False,2011
00-0025944,S.Hauschka,2012,SEA,46,48,0.9583333333333334,0.9935327405012127,True,2012---
00-0025944,S.Hauschka,2013,SEA,44,44,1.0,0.9960536700868192,False,2013
00-0025944,S.Hauschka,2014,SEA,41,41,1.0,0.9926888708367181,False,2014
00-0025944,S.Hauschka,2015,SEA,40,44,0.9090909090909091,0.9416598192276089,True,2015---
00-0025944,S.Hauschka,2016,SEA,29,35,0.8285714285714286,0.9364016736401674,True,2016---
00-0025944,S.Hauschka,2017,BUF,29,29,1.0,0.9400352733686067,False,2017
00-0025944,S.Hauschka,2018,BUF,25,26,0.9615384615384616,0.9425101214574899,False,2018
00-0025944,S.Hauschka,2019,BUF,30,32,0.9375,0.9388429752066115,True,2019---
00-0025944,S.Hauschka,2020,JAX,2,2,1.0,0.929745889387145,False,2020
,,,,,,,,,
00-0026003,D.Carpenter,2008,MIA,40,40,1.0,0.9915254237288136,False,2008
00-0026003,D.Carpenter,2009,MIA,37,38,0.9736842105263158,0.9814658803706824,True,2009---
00-0026003,D.Carpenter,2010,MIA,25,25,1.0,0.9884963023829088,False,2010
00-0026003,D.Carpenter,2011,MIA,26,26,1.0,0.9942004971002486,False,2011
00-0026003,D.Carpenter,2012,MIA,26,26,1.0,0.9935327405012127,False,2012
00-0026003,D.Carpenter,2013,BUF,32,32,1.0,0.9960536700868192,False,2013
00-0026003,D.Carpenter,2014,BUF,31,32,0.96875,0.9926888708367181,True,2014---
00-0026003,D.Carpenter,2015,BUF,34,40,0.85,0.9416598192276089,True,2015---
00-0026003,D.Carpenter,2016,BUF,40,45,0.8888888888888888,0.9364016736401674,True,2016---
,,,,,,,,,
00-0026138,C.Barth,2008,KC,24,24,1.0,0.9915254237288136,False,2008
00-0026138,C.Barth,2009,TB,12,12,1.0,0.9814658803706824,False,2009
00-0026138,C.Barth,2010,TB,36,36,1.0,0.9884963023829088,False,2010
00-0026138,C.Barth,2011,TB,23,23,1.0,0.9942004971002486,False,2011
00-0026138,C.Barth,2012,TB,39,39,1.0,0.9935327405012127,False,2012
00-0026138,C.Barth,2014,DEN,15,15,1.0,0.9926888708367181,False,2014
00-0026138,C.Barth,2015,TB,25,26,0.9615384615384616,0.9416598192276089,False,2015
00-0026138,C.Barth,2016,CHI,31,32,0.96875,0.9364016736401674,False,2016
00-0026138,C.Barth,2017,CHI,17,17,1.0,0.9400352733686067,False,2017
,,,,,,,,,
00-0026318,T.Mehlhaff,2008,NO,9,10,0.9,0.9915254237288136,True,2008---
,,,,,,,,,
00-0026375,B.Coutu,2011,BUF,3,3,1.0,0.9942004971002486,False,2011
,,,,,,,,,
00-0026858,G.Gano,2009,WAS,6,7,0.8571428571428571,0.9814658803706824,True,2009---
00-0026858,G.Gano,2010,WAS,28,28,1.0,0.9884963023829088,False,2010
00-0026858,G.Gano,2011,WAS,25,26,0.9615384615384616,0.9942004971002486,True,2011---
00-0026858,G.Gano,2012,CAR,20,21,0.9523809523809523,0.9935327405012127,True,2012---
00-0026858,G.Gano,2013,CAR,42,42,1.0,0.9960536700868192,False,2013
00-0026858,G.Gano,2014,CAR,34,34,1.0,0.9926888708367181,False,2014
00-0026858,G.Gano,2015,CAR,56,59,0.9491525423728814,0.9416598192276089,False,2015
00-0026858,G.Gano,2016,CAR,31,34,0.9117647058823529,0.9364016736401674,True,2016---
00-0026858,G.Gano,2017,CAR,34,37,0.918918918918919,0.9400352733686067,True,2017---
00-0026858,G.Gano,2018,CAR,30,33,0.9090909090909091,0.9425101214574899,True,2018---
00-0026858,G.Gano,2020,NYG,21,23,0.9130434782608695,0.929745889387145,True,2020---
00-0026858,G.Gano,2021,NYG,17,17,1.0,0.933969769291965,False,2021
00-0026858,G.Gano,2022,NYG,32,34,0.9411764705882353,0.9460825610783488,True,2022---
00-0026858,G.Gano,2023,NYG,8,8,1.0,0.9589392643284859,False,2023
00-0026858,G.Gano,2024,NYG,15,15,1.0,0.9580983078162773,False,2024
,,,,,,,,,
00-0026968,R.Succop,2009,KC,29,29,1.0,0.9814658803706824,False,2009
00-0026968,R.Succop,2010,KC,42,42,1.0,0.9884963023829088,False,2010
00-0026968,R.Succop,2011,KC,20,20,1.0,0.9942004971002486,False,2011
00-0026968,R.Succop,2012,KC,17,17,1.0,0.9935327405012127,False,2012
00-0026968,R.Succop,2013,KC,52,52,1.0,0.9960536700868192,False,2013
00-0026968,R.Succop,2014,TEN,27,27,1.0,0.9926888708367181,False,2014
00-0026968,R.Succop,2015,TEN,29,31,0.9354838709677419,0.9416598192276089,True,2015---
00-0026968,R.Succop,2016,TEN,39,41,0.9512195121951219,0.9364016736401674,False,2016
00-0026968,R.Succop,2017,TEN,31,33,0.9393939393939394,0.9400352733686067,True,2017---
00-0026968,R.Succop,2018,TEN,28,31,0.9032258064516129,0.9425101214574899,True,2018---
00-0026968,R.Succop,2019,TEN,24,25,0.96,0.9388429752066115,False,2019
00-0026968,R.Succop,2020,TB,52,57,0.9122807017543859,0.929745889387145,True,2020---
00-0026968,R.Succop,2021,TB,56,59,0.9491525423728814,0.933969769291965,False,2021
00-0026968,R.Succop,2022,TB,24,25,0.96,0.9460825610783488,False,2022
,,,,,,,,,
00-0027119,D.Buehler,2010,DAL,42,44,0.9545454545454546,0.9884963023829088,True,2010---
,,,,,,,,,
00-0027191,C.Stitser,2010,CIN,8,10,0.8,0.9884963023829088,True,2010---
,,,,,,,,,
00-0027405,A.Pettrey,2010,CIN,5,5,1.0,0.9884963023829088,False,2010
,,,,,,,,,
00-0027855,N.Suh,2010,DET,0,1,0.0,0.9884963023829088,True,2010---
,,,,,,,,,
00-0028058,A.Henery,2011,PHI,46,46,1.0,0.9942004971002486,False,2011
00-0028058,A.Henery,2012,PHI,25,26,0.9615384615384616,0.9935327405012127,True,2012---
00-0028058,A.Henery,2013,PHI,45,45,1.0,0.9960536700868192,False,2013
00-0028058,A.Henery,2014,DET,5,5,1.0,0.9926888708367181,False,2014
,,,,,,,,,
00-0028347,S.Lanning,2013,CLE,1,1,1.0,0.9960536700868192,False,2013
,,,,,,,,,
00-0028660,D.Bailey,2011,DAL,39,39,1.0,0.9942004971002486,False,2011
00-0028660,D.Bailey,2012,DAL,37,37,1.0,0.9935327405012127,False,2012
00-0028660,D.Bailey,2013,DAL,47,47,1.0,0.9960536700868192,False,2013
00-0028660,D.Bailey,2014,DAL,56,56,1.0,0.9926888708367181,False,2014
00-0028660,D.Bailey,2015,DAL,25,25,1.0,0.9416598192276089,False,2015
00-0028660,D.Bailey,2016,DAL,46,46,1.0,0.9364016736401674,False,2016
00-0028660,D.Bailey,2017,DAL,26,28,0.9285714285714286,0.9400352733686067,True,2017---
00-0028660,D.Bailey,2018,MIN,30,31,0.967741935483871,0.9425101214574899,False,2018
00-0028660,D.Bailey,2019,MIN,40,44,0.9090909090909091,0.9388429752066115,True,2019---
00-0028660,D.Bailey,2020,MIN,37,43,0.8604651162790697,0.929745889387145,True,2020---
,,,,,,,,,
00-0028787,K.Forbath,2012,WAS,33,34,0.9705882352941176,0.9935327405012127,True,2012---
00-0028787,K.Forbath,2013,WAS,26,26,1.0,0.9960536700868192,False,2013
00-0028787,K.Forbath,2014,WAS,31,32,0.96875,0.9926888708367181,True,2014---
00-0028787,K.Forbath,2015,NO,33,34,0.9705882352941176,0.9416598192276089,False,2015
00-0028787,K.Forbath,2015,WAS,1,1,1.0,0.9416598192276089,False,2015
00-0028787,K.Forbath,2016,MIN,11,14,0.7857142857142857,0.9364016736401674,True,2016---
00-0028787,K.Forbath,2017,MIN,34,39,0.8717948717948718,0.9400352733686067,True,2017---
00-0028787,K.Forbath,2018,JAX,3,3,1.0,0.9425101214574899,False,2018
00-0028787,K.Forbath,2019,DAL,10,10,1.0,0.9388429752066115,False,2019
00-0028787,K.Forbath,2019,NE,1,2,0.5,0.9388429752066115,True,2019---
00-0028787,K.Forbath,2020,LA,4,5,0.8,0.929745889387145,True,2020---
,,,,,,,,,
00-0028872,J.Hekker,2018,LA,1,1,1.0,0.9425101214574899,False,2018
,,,,,,,,,
00-0028907,G.Tavecchio,2017,LV,33,34,0.9705882352941176,0.9400352733686067,False,2017
00-0028907,G.Tavecchio,2018,ATL,8,8,1.0,0.9425101214574899,False,2018
,,,,,,,,,
00-0029318,J.Potter,2013,WAS,7,7,1.0,0.9960536700868192,False,2013
,,,,,,,,,
00-0029421,R.Bullock,2013,HOU,26,26,1.0,0.9960536700868192,False,2013
00-0029421,R.Bullock,2014,HOU,40,40,1.0,0.9926888708367181,False,2014
00-0029421,R.Bullock,2015,HOU,3,5,0.6,0.9416598192276089,True,2015---
00-0029421,R.Bullock,2015,NYJ,19,20,0.95,0.9416598192276089,False,2015
00-0029421,R.Bullock,2016,CIN,6,6,1.0,0.9364016736401674,False,2016
00-0029421,R.Bullock,2016,NYG,2,3,0.6666666666666666,0.9364016736401674,True,2016---
00-0029421,R.Bullock,2016,PIT,1,1,1.0,0.9364016736401674,False,2016
00-0029421,R.Bullock,2017,CIN,31,33,0.9393939393939394,0.9400352733686067,True,2017---
00-0029421,R.Bullock,2018,CIN,39,41,0.9512195121951219,0.9425101214574899,False,2018
00-0029421,R.Bullock,2019,CIN,24,25,0.96,0.9388429752066115,False,2019
00-0029421,R.Bullock,2020,CIN,24,25,0.96,0.929745889387145,False,2020
00-0029421,R.Bullock,2021,TEN,42,45,0.9333333333333333,0.933969769291965,True,2021---
00-0029421,R.Bullock,2022,TEN,28,28,1.0,0.9460825610783488,False,2022
00-0029421,R.Bullock,2023,NYG,10,10,1.0,0.9589392643284859,False,2023
,,,,,,,,,
00-0029493,R.Quigley,2015,NYJ,4,4,1.0,0.9416598192276089,False,2015
,,,,,,,,,
00-0029576,B.Walsh,2012,MIN,36,36,1.0,0.9935327405012127,False,2012
00-0029576,B.Walsh,2013,MIN,43,44,0.9772727272727273,0.9960536700868192,True,2013---
00-0029576,B.Walsh,2014,MIN,29,29,1.0,0.9926888708367181,False,2014
00-0029576,B.Walsh,2015,MIN,33,37,0.8918918918918919,0.9416598192276089,True,2015---
00-0029576,B.Walsh,2016,MIN,15,19,0.7894736842105263,0.9364016736401674,True,2016---
00-0029576,B.Walsh,2017,SEA,37,38,0.9736842105263158,0.9400352733686067,False,2017
,,,,,,,,,
00-0029597,J.Tucker,2012,BAL,42,42,1.0,0.9935327405012127,False,2012
00-0029597,J.Tucker,2013,BAL,26,26,1.0,0.9960536700868192,False,2013
00-0029597,J.Tucker,2014,BAL,42,42,1.0,0.9926888708367181,False,2014
00-0029597,J.Tucker,2015,BAL,29,29,1.0,0.9416598192276089,False,2015
00-0029597,J.Tucker,2016,BAL,27,27,1.0,0.9364016736401674,False,2016
00-0029597,J.Tucker,2017,BAL,39,39,1.0,0.9400352733686067,False,2017
00-0029597,J.Tucker,2018,BAL,36,37,0.972972972972973,0.9425101214574899,False,2018
00-0029597,J.Tucker,2019,BAL,57,59,0.9661016949152542,0.9388429752066115,False,2019
00-0029597,J.Tucker,2020,BAL,52,53,0.9811320754716981,0.929745889387145,False,2020
00-0029597,J.Tucker,2021,BAL,32,32,1.0,0.933969769291965,False,2021
00-0029597,J.Tucker,2022,BAL,31,32,0.96875,0.9460825610783488,False,2022
00-0029597,J.Tucker,2023,BAL,51,52,0.9807692307692307,0.9589392643284859,False,2023
00-0029597,J.Tucker,2024,BAL,60,62,0.967741935483871,0.9580983078162773,False,2024
,,,,,,,,,
00-0029621,G.Zuerlein,2012,LA,26,26,1.0,0.9935327405012127,False,2012
00-0029621,G.Zuerlein,2013,LA,34,34,1.0,0.9960536700868192,False,2013
00-0029621,G.Zuerlein,2014,LA,34,35,0.9714285714285714,0.9926888708367181,True,2014---
00-0029621,G.Zuerlein,2015,LA,26,28,0.9285714285714286,0.9416598192276089,True,2015---
00-0029621,G.Zuerlein,2016,LA,23,23,1.0,0.9364016736401674,False,2016
00-0029621,G.Zuerlein,2017,LA,44,46,0.9565217391304348,0.9400352733686067,False,2017
00-0029621,G.Zuerlein,2018,LA,35,36,0.9722222222222222,0.9425101214574899,False,2018
00-0029621,G.Zuerlein,2019,LA,42,42,1.0,0.9388429752066115,False,2019
00-0029621,G.Zuerlein,2020,DAL,33,36,0.9166666666666666,0.929745889387145,True,2020---
00-0029621,G.Zuerlein,2021,DAL,42,48,0.875,0.933969769291965,True,2021---
00-0029621,G.Zuerlein,2022,NYJ,28,29,0.9655172413793104,0.9460825610783488,False,2022
00-0029621,G.Zuerlein,2023,NYJ,15,16,0.9375,0.9589392643284859,True,2023---
00-0029621,G.Zuerlein,2024,NYJ,13,14,0.9285714285714286,0.9580983078162773,True,2024---
,,,,,,,,,
00-0029822,B.McManus,2014,DEN,41,41,1.0,0.9926888708367181,False,2014
00-0029822,B.McManus,2015,DEN,35,36,0.9722222222222222,0.9416598192276089,False,2015
00-0029822,B.McManus,2016,DEN,32,33,0.9696969696969697,0.9364016736401674,False,2016
00-0029822,B.McManus,2017,DEN,27,27,1.0,0.9400352733686067,False,2017
00-0029822,B.McManus,2018,DEN,35,35,1.0,0.9425101214574899,False,2018
00-0029822,B.McManus,2019,DEN,25,26,0.9615384615384616,0.9388429752066115,False,2019
00-0029822,B.McManus,2020,DEN,24,27,0.8888888888888888,0.929745889387145,True,2020---
00-0029822,B.McManus,2021,DEN,33,34,0.9705882352941176,0.933969769291965,False,2021
00-0029822,B.McManus,2022,DEN,25,27,0.9259259259259259,0.9460825610783488,True,2022---
00-0029822,B.McManus,2023,JAX,35,35,1.0,0.9589392643284859,False,2023
00-0029822,B.McManus,2024,GB,30,30,1.0,0.9580983078162773,False,2024
,,,,,,,,,
00-0030098,D.Hopkins,2015,WAS,39,40,0.975,0.9416598192276089,False,2015
00-0030098,D.Hopkins,2016,WAS,36,39,0.9230769230769231,0.9364016736401674,True,2016---
00-0030098,D.Hopkins,2017,WAS,18,19,0.9473684210526315,0.9400352733686067,False,2017
00-0030098,D.Hopkins,2018,WAS,25,26,0.9615384615384616,0.9425101214574899,False,2018
00-0030098,D.Hopkins,2019,WAS,21,22,0.9545454545454546,0.9388429752066115,False,2019
00-0030098,D.Hopkins,2020,WAS,30,32,0.9375,0.929745889387145,False,2020
00-0030098,D.Hopkins,2021,LAC,30,32,0.9375,0.933969769291965,False,2021
00-0030098,D.Hopkins,2021,WAS,10,12,0.8333333333333334,0.933969769291965,True,2021---
00-0030098,D.Hopkins,2022,LAC,12,12,1.0,0.9460825610783488,False,2022
00-0030098,D.Hopkins,2023,CLE,24,26,0.9230769230769231,0.9589392643284859,True,2023---
00-0030098,D.Hopkins,2024,CLE,17,20,0.85,0.9580983078162773,True,2024---
,,,,,,,,,
00-0030196,J.Heath,2017,DAL,2,3,0.6666666666666666,0.9400352733686067,True,2017---
,,,,,,,,,
00-0030332,B.Maher,2018,DAL,32,33,0.9696969696969697,0.9425101214574899,False,2018
00-0030332,B.Maher,2019,DAL,36,36,1.0,0.9388429752066115,False,2019
00-0030332,B.Maher,2021,NO,10,12,0.8333333333333334,0.933969769291965,True,2021---
00-0030332,B.Maher,2022,DAL,50,53,0.9433962264150944,0.9460825610783488,True,2022---
00-0030332,B.Maher,2023,LA,13,15,0.8666666666666667,0.9589392643284859,True,2023---
,,,,,,,,,
00-0030390,C.Sturgis,2013,MIA,33,33,1.0,0.9960536700868192,False,2013
00-0030390,C.Sturgis,2014,MIA,41,41,1.0,0.9926888708367181,False,2014
00-0030390,C.Sturgis,2015,PHI,35,37,0.9459459459459459,0.9416598192276089,False,2015
00-0030390,C.Sturgis,2016,PHI,30,31,0.967741935483871,0.9364016736401674,False,2016
00-0030390,C.Sturgis,2017,PHI,1,2,0.5,0.9400352733686067,True,2017---
00-0030390,C.Sturgis,2018,LAC,9,15,0.6,0.9425101214574899,True,2018---
,,,,,,,,,
00-0030626,P.Murray,2014,TB,31,31,1.0,0.9926888708367181,False,2014
00-0030626,P.Murray,2016,CLE,3,4,0.75,0.9364016736401674,True,2016---
00-0030626,P.Murray,2017,TB,21,22,0.9545454545454546,0.9400352733686067,False,2017
,,,,,,,,,
00-0030850,C.Parkey,2014,PHI,54,54,1.0,0.9926888708367181,False,2014
00-0030850,C.Parkey,2015,PHI,7,7,1.0,0.9416598192276089,False,2015
00-0030850,C.Parkey,2016,CLE,20,21,0.9523809523809523,0.9364016736401674,False,2016
00-0030850,C.Parkey,2017,MIA,26,29,0.896551724137931,0.9400352733686067,True,2017---
00-0030850,C.Parkey,2018,CHI,42,45,0.9333333333333333,0.9425101214574899,True,2018---
00-0030850,C.Parkey,2019,TEN,5,6,0.8333333333333334,0.9388429752066115,True,2019---
00-0030850,C.Parkey,2020,CLE,43,47,0.9148936170212766,0.929745889387145,True,2020---
00-0030850,C.Parkey,2021,NO,3,5,0.6,0.933969769291965,True,2021---
,,,,,,,,,
00-0030896,C.Catanzaro,2014,ARI,27,27,1.0,0.9926888708367181,False,2014
00-0030896,C.Catanzaro,2015,ARI,53,58,0.9137931034482759,0.9416598192276089,True,2015---
00-0030896,C.Catanzaro,2016,ARI,43,47,0.9148936170212766,0.9364016736401674,True,2016---
00-0030896,C.Catanzaro,2017,NYJ,29,29,1.0,0.9400352733686067,False,2017
00-0030896,C.Catanzaro,2018,CAR,7,8,0.875,0.9425101214574899,True,2018---
00-0030896,C.Catanzaro,2018,TB,23,27,0.8518518518518519,0.9425101214574899,True,2018---
,,,,,,,,,
00-0031092,Z.Hocker,2015,LA,1,1,1.0,0.9416598192276089,False,2015
00-0031092,Z.Hocker,2015,NO,11,12,0.9166666666666666,0.9416598192276089,True,2015---
,,,,,,,,,
00-0031093,N.Freese,2014,DET,6,6,1.0,0.9926888708367181,False,2014
,,,,,,,,,
00-0031112,T.Coons,2015,CLE,22,24,0.9166666666666666,0.9416598192276089,True,2015---
00-0031112,T.Coons,2017,LAC,5,6,0.8333333333333334,0.9400352733686067,True,2017---
,,,,,,,,,
00-0031136,C.Boswell,2015,PIT,26,27,0.9629629629629629,0.9416598192276089,False,2015
00-0031136,C.Boswell,2016,PIT,36,36,1.0,0.9364016736401674,False,2016
00-0031136,C.Boswell,2017,PIT,37,39,0.9487179487179487,0.9400352733686067,False,2017
00-0031136,C.Boswell,2018,PIT,43,48,0.8958333333333334,0.9425101214574899,True,2018---
00-0031136,C.Boswell,2019,PIT,28,28,1.0,0.9388429752066115,False,2019
00-0031136,C.Boswell,2020,PIT,34,38,0.8947368421052632,0.929745889387145,True,2020---
00-0031136,C.Boswell,2021,PIT,27,29,0.9310344827586207,0.933969769291965,True,2021---
00-0031136,C.Boswell,2022,PIT,18,18,1.0,0.9460825610783488,False,2022
00-0031136,C.Boswell,2023,PIT,27,28,0.9642857142857143,0.9589392643284859,False,2023
00-0031136,C.Boswell,2024,PIT,35,35,1.0,0.9580983078162773,False,2024
,,,,,,,,,
00-0031203,C.Santos,2014,KC,38,38,1.0,0.9926888708367181,False,2014
00-0031203,C.Santos,2015,KC,39,41,0.9512195121951219,0.9416598192276089,False,2015
00-0031203,C.Santos,2016,KC,36,39,0.9230769230769231,0.9364016736401674,True,2016---
00-0031203,C.Santos,2017,CHI,2,2,1.0,0.9400352733686067,False,2017
00-0031203,C.Santos,2017,KC,12,12,1.0,0.9400352733686067,False,2017
00-0031203,C.Santos,2018,LA,5,6,0.8333333333333334,0.9425101214574899,True,2018---
00-0031203,C.Santos,2018,TB,17,17,1.0,0.9425101214574899,False,2018
00-0031203,C.Santos,2019,TEN,12,12,1.0,0.9388429752066115,False,2019
00-0031203,C.Santos,2020,CHI,36,37,0.972972972972973,0.929745889387145,False,2020
00-0031203,C.Santos,2021,CHI,27,28,0.9642857142857143,0.933969769291965,False,2021
00-0031203,C.Santos,2022,CHI,27,32,0.84375,0.9460825610783488,True,2022---
00-0031203,C.Santos,2023,CHI,31,33,0.9393939393939394,0.9589392643284859,True,2023---
00-0031203,C.Santos,2024,CHI,25,26,0.9615384615384616,0.9580983078162773,False,2024
,,,,,,,,,
00-0031385,S.Castillo,2020,NYJ,6,7,0.8571428571428571,0.929745889387145,True,2020---
,,,,,,,,,
00-0031492,J.Myers,2015,JAX,32,39,0.8205128205128205,0.9416598192276089,True,2015---
00-0031492,J.Myers,2016,JAX,29,32,0.90625,0.9364016736401674,True,2016---
00-0031492,J.Myers,2017,JAX,15,17,0.8823529411764706,0.9400352733686067,True,2017---
00-0031492,J.Myers,2018,NYJ,30,33,0.9090909090909091,0.9425101214574899,True,2018---
00-0031492,J.Myers,2019,SEA,40,44,0.9090909090909091,0.9388429752066115,True,2019---
00-0031492,J.Myers,2020,SEA,49,53,0.9245283018867925,0.929745889387145,True,2020---
00-0031492,J.Myers,2021,SEA,44,47,0.9361702127659575,0.933969769291965,False,2021
00-0031492,J.Myers,2022,SEA,41,42,0.9761904761904762,0.9460825610783488,False,2022
00-0031492,J.Myers,2023,SEA,33,33,1.0,0.9589392643284859,False,2023
00-0031492,J.Myers,2024,SEA,37,40,0.925,0.9580983078162773,True,2024---
,,,,,,,,,
00-0031543,T.Long,2019,LAC,9,9,1.0,0.9388429752066115,False,2019
,,,,,,,,,
00-0031656,K.Brindza,2015,TB,6,8,0.75,0.9416598192276089,True,2015---
,,,,,,,,,
00-0031718,A.Franks,2015,MIA,33,36,0.9166666666666666,0.9416598192276089,True,2015---
00-0031718,A.Franks,2016,MIA,41,42,0.9761904761904762,0.9364016736401674,False,2016
,,,,,,,,,
00-0032087,J.Lambo,2015,LAC,28,32,0.875,0.9416598192276089,True,2015---
00-0032087,J.Lambo,2016,LAC,42,46,0.9130434782608695,0.9364016736401674,True,2016---
00-0032087,J.Lambo,2017,JAX,22,24,0.9166666666666666,0.9400352733686067,True,2017---
00-0032087,J.Lambo,2018,JAX,19,20,0.95,0.9425101214574899,False,2018
00-0032087,J.Lambo,2019,JAX,19,20,0.95,0.9388429752066115,False,2019
00-0032087,J.Lambo,2020,JAX,8,10,0.8,0.929745889387145,True,2020---
00-0032087,J.Lambo,2021,JAX,5,7,0.7142857142857143,0.933969769291965,True,2021---
00-0032087,J.Lambo,2022,TEN,3,4,0.75,0.9460825610783488,True,2022---
,,,,,,,,,
00-0032569,W.Lutz,2016,NO,49,50,0.98,0.9364016736401674,False,2016
00-0032569,W.Lutz,2017,NO,47,50,0.94,0.9400352733686067,True,2017---
00-0032569,W.Lutz,2018,NO,52,53,0.9811320754716981,0.9425101214574899,False,2018
00-0032569,W.Lutz,2019,NO,48,49,0.9795918367346939,0.9388429752066115,False,2019
00-0032569,W.Lutz,2020,NO,57,58,0.9827586206896551,0.929745889387145,False,2020
00-0032569,W.Lutz,2022,NO,33,33,1.0,0.9460825610783488,False,2022
00-0032569,W.Lutz,2023,DEN,29,31,0.9354838709677419,0.9589392643284859,True,2023---
00-0032569,W.Lutz,2024,DEN,46,46,1.0,0.9580983078162773,False,2024
,,,,,,,,,
00-0032584,N.Rose,2017,LAC,5,6,0.8333333333333334,0.9400352733686067,True,2017---
00-0032584,N.Rose,2017,WAS,18,20,0.9,0.9400352733686067,True,2017---
,,,,,,,,,
00-0032616,M.Koehn,2017,CIN,1,1,1.0,0.9400352733686067,False,2017
,,,,,,,,,
00-0032669,T.Bertolet,2022,LAC,6,6,1.0,0.9460825610783488,False,2022
,,,,,,,,,
00-0032726,K.Fairbairn,2017,HOU,32,35,0.9142857142857143,0.9400352733686067,True,2017---
00-0032726,K.Fairbairn,2018,HOU,39,41,0.9512195121951219,0.9425101214574899,False,2018
00-0032726,K.Fairbairn,2019,HOU,40,45,0.8888888888888888,0.9388429752066115,True,2019---
00-0032726,K.Fairbairn,2020,HOU,37,40,0.925,0.929745889387145,True,2020---
00-0032726,K.Fairbairn,2021,HOU,13,16,0.8125,0.933969769291965,True,2021---
00-0032726,K.Fairbairn,2022,HOU,24,24,1.0,0.9460825610783488,False,2022
00-0032726,K.Fairbairn,2023,HOU,21,22,0.9545454545454546,0.9589392643284859,True,2023---
00-0032726,K.Fairbairn,2024,HOU,34,36,0.9444444444444444,0.9580983078162773,True,2024---
,,,,,,,,,
00-0032835,J.Brown,2020,JAX,1,1,1.0,0.929745889387145,False,2020
,,,,,,,,,
00-0032870,A.Rosas,2017,NYG,20,23,0.8695652173913043,0.9400352733686067,True,2017---
00-0032870,A.Rosas,2018,NYG,31,32,0.96875,0.9425101214574899,False,2018
00-0032870,A.Rosas,2019,NYG,35,39,0.8974358974358975,0.9388429752066115,True,2019---
00-0032870,A.Rosas,2020,JAX,9,9,1.0,0.929745889387145,False,2020
00-0032870,A.Rosas,2021,DET,1,1,1.0,0.933969769291965,False,2021
00-0032870,A.Rosas,2021,NO,13,13,1.0,0.933969769291965,False,2021
,,,,,,,,,
00-0032896,D.Kaser,2017,LAC,1,3,0.3333333333333333,0.9400352733686067,True,2017---
,,,,,,,,,
00-0033102,R.Aguayo,2016,TB,32,34,0.9411764705882353,0.9364016736401674,False,2016
,,,,,,,,,
00-0033138,S.Ficken,2017,LA,4,5,0.8,0.9400352733686067,True,2017---
00-0033138,S.Ficken,2018,LA,10,10,1.0,0.9425101214574899,False,2018
00-0033138,S.Ficken,2019,NYJ,23,26,0.8846153846153846,0.9388429752066115,True,2019---
